@RELATION random_forest_new_dataset
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {crow,Dove,macaw,Parakeet,Parrot,Pigeon,sparrow}

@DATA
0.036207,0.042060,3.115506,0.162499,0.223246,0.139928,0.011831,0.016345,-25.103278,3.201634,0.270298,0.098039,-0.005249,-0.073882,0.104431,0.317145,0.239975,0.205623,0.132222,-0.049562,-0.094505,0.009449,0.002612,0.085130,0.015767,0.013574,0.002082,0.064952,0.000317,0.001638,0.017364,0.067485,0.023900,0.043657,0.008877,0.018636,0.124516,0.016509,0.010448,0.055424,0.006119,0.002766,0.605734,0.325895,0.210092,0.295536,0.294961,0.174252,0.182640,0.187278,0.189621,0.206584,0.145599,0.100476,0.128309,0.007080,0.003069,0.046713,0.016835,0.009327,0.001484,0.035822,0.000222,0.001296,0.011512,0.038184,0.018804,0.009306,Pigeon
0.071809,0.058078,2.964021,0.165261,0.206533,0.274202,0.019219,0.076875,-24.325295,3.019752,0.341245,-0.884103,-0.343925,-0.322931,-0.015992,0.369390,0.215002,0.314029,-0.006005,0.143299,-0.023693,0.023045,0.014248,0.038690,0.009708,0.030335,0.008026,0.044266,0.000836,0.011196,0.028511,0.026904,0.018640,0.028581,0.019955,0.045852,0.191092,0.028638,0.022611,0.149056,0.009695,0.026350,0.635545,0.404517,0.262734,0.301721,0.325592,0.218671,0.157087,0.213714,0.193710,0.134971,0.172487,0.191138,0.186630,0.016348,0.012543,0.022735,0.005304,0.012698,0.010495,0.031206,0.000886,0.013903,0.019215,0.018390,0.016224,0.007937,Pigeon
0.098788,0.046995,3.066878,0.187206,0.196916,0.478357,0.019417,0.133750,-25.320486,2.232999,-0.631877,-1.043605,-0.535174,0.406970,0.347743,0.172108,-0.321126,-0.487329,-0.076589,-0.218369,0.297017,0.010415,0.011212,0.023364,0.016781,0.052787,0.022218,0.016541,0.001910,0.001713,0.002239,0.004372,0.003558,0.026745,0.022272,0.033688,0.155406,0.022505,0.015265,0.273705,0.014396,0.057794,0.844794,0.324012,0.279343,0.269036,0.255950,0.185324,0.158552,0.147859,0.169354,0.133863,0.112283,0.112383,0.149086,0.005829,0.005899,0.017297,0.010294,0.043972,0.014141,0.015699,0.000934,0.000984,0.000788,0.002045,0.001901,0.013970,Pigeon
0.114319,0.044876,3.146325,0.197988,0.200596,0.583864,0.019115,0.183750,-25.365444,2.277104,-0.600478,-1.071303,-0.492816,0.302396,0.297904,0.083926,-0.372780,-0.481625,-0.083438,-0.141058,0.307142,0.006739,0.006724,0.021880,0.016864,0.058611,0.024044,0.010850,0.001046,0.002031,0.003942,0.004989,0.002956,0.025270,0.028088,0.033855,0.157155,0.028891,0.014251,0.330525,0.013553,0.081738,0.777605,0.397188,0.365565,0.241750,0.211500,0.170738,0.149779,0.213276,0.219999,0.129501,0.174480,0.201784,0.162020,0.006047,0.005466,0.017465,0.011361,0.047628,0.015221,0.010270,0.000769,0.001357,0.004072,0.003474,0.001840,0.013331,Pigeon
0.128712,0.054530,3.049111,0.195427,0.196971,0.515736,0.028634,0.150682,-25.766638,2.196184,-0.563443,-0.888136,-0.466278,0.351743,0.266329,0.118487,-0.338111,-0.466643,-0.033218,-0.156314,0.326503,0.006069,0.004274,0.021685,0.015289,0.066960,0.016467,0.008294,0.001138,0.003062,0.002787,0.004446,0.001973,0.026643,0.048097,0.027773,0.238213,0.026218,0.019897,0.269351,0.015746,0.066932,1.088172,0.456689,0.353992,0.225764,0.178794,0.238585,0.302348,0.199616,0.201035,0.159903,0.168611,0.146453,0.148749,0.004589,0.004361,0.016704,0.013692,0.034590,0.017292,0.004736,0.000728,0.002751,0.002308,0.003073,0.001845,0.011989,Pigeon
0.106838,0.062715,3.090322,0.184727,0.198105,0.438247,0.028456,0.170909,-25.550118,2.659597,-0.824429,-0.961979,-0.514592,0.077784,0.427999,-0.099108,-0.150539,-0.606766,-0.134729,-0.169730,0.293054,0.013367,0.006479,0.023646,0.021099,0.076494,0.016123,0.006812,0.001168,0.003173,0.002583,0.004137,0.002509,0.029989,0.025225,0.044416,0.189090,0.027638,0.018425,0.237476,0.021538,0.068679,0.997202,0.358545,0.324416,0.292851,0.166706,0.180925,0.198763,0.181309,0.194307,0.187245,0.136111,0.150062,0.161170,0.010883,0.006213,0.018725,0.012984,0.029528,0.014736,0.003605,0.000591,0.002608,0.002060,0.002699,0.001793,0.010795,Pigeon
0.105210,0.060180,3.131552,0.185072,0.197772,0.461132,0.028495,0.170469,-25.421726,2.661509,-0.706807,-1.009250,-0.668740,0.007761,0.344023,-0.018535,-0.077009,-0.548919,-0.055899,-0.227658,0.392452,0.011957,0.007329,0.021170,0.021065,0.065116,0.007324,0.004251,0.000601,0.006720,0.002948,0.004800,0.003921,0.024527,0.017431,0.030910,0.183768,0.024818,0.017727,0.195984,0.018970,0.053276,0.799850,0.329796,0.250196,0.205831,0.186975,0.173912,0.174786,0.215498,0.157260,0.155906,0.172807,0.140659,0.176016,0.010671,0.005577,0.017290,0.015404,0.045290,0.004509,0.002017,0.000338,0.005351,0.001208,0.002843,0.003496,0.012140,Pigeon
0.057979,0.026178,3.085358,0.152163,0.203690,0.224178,0.017002,0.060688,-25.429307,3.222056,0.306907,-0.613747,-0.291309,-0.144932,-0.101037,0.380330,0.130866,0.209633,-0.098895,0.186994,0.153493,0.019628,0.016476,0.024749,0.012251,0.063082,0.017273,0.040879,0.001388,0.011547,0.015661,0.015669,0.010823,0.026237,0.008185,0.020317,0.106598,0.018365,0.015903,0.081608,0.006759,0.008000,0.543398,0.292153,0.240124,0.269666,0.316838,0.198743,0.171531,0.208341,0.137161,0.163650,0.191495,0.148733,0.145602,0.016754,0.016981,0.011401,0.005402,0.022258,0.007662,0.018826,0.001373,0.010536,0.014109,0.009033,0.007847,0.005699,Pigeon
0.103137,0.032404,3.166520,0.230564,0.227182,0.874198,0.009623,0.150352,-25.296521,1.226591,0.303349,0.708051,-0.089562,0.337748,0.481611,0.032219,0.040437,-0.403238,-0.235860,-0.161657,-0.034032,0.012915,0.004049,0.021028,0.012737,0.017880,0.002851,0.178409,0.000665,0.000552,0.010178,0.013215,0.001590,0.053083,0.014029,0.014495,0.065549,0.017015,0.008953,0.196280,0.006570,0.033144,0.450272,0.252523,0.255011,0.313018,0.232541,0.170648,0.170191,0.126941,0.144331,0.136738,0.112207,0.150322,0.113848,0.006746,0.003914,0.012515,0.014640,0.011562,0.001435,0.051356,0.000308,0.000206,0.004998,0.006972,0.000989,0.014134,Pigeon
0.140860,0.038208,3.188794,0.252585,0.226829,0.994505,0.010852,0.244766,-25.968693,1.251983,0.098766,0.400812,-0.285865,0.090613,0.657810,-0.052602,-0.133151,-0.044577,-0.228288,-0.283633,0.238497,0.003300,0.007576,0.014625,0.012492,0.018488,0.002869,0.169579,0.002564,0.002211,0.001930,0.004036,0.000801,0.052457,0.029485,0.017202,0.082797,0.017974,0.007436,0.155134,0.006039,0.043452,0.581986,0.317893,0.267521,0.351943,0.216732,0.148704,0.163031,0.130964,0.143308,0.117420,0.113058,0.148993,0.112303,0.002646,0.009433,0.012285,0.010459,0.010306,0.001963,0.046369,0.001777,0.001159,0.001251,0.002331,0.000666,0.014640,Pigeon
0.063062,0.041353,2.899220,0.160160,0.217708,0.175489,0.033981,0.054744,-26.738996,3.263122,0.892227,0.148598,-0.249905,-0.483754,-0.581700,-0.524324,-0.458494,-0.214754,-0.058855,0.105816,0.213667,0.002959,0.000423,0.018109,0.037930,0.088701,0.064935,0.052785,0.000143,0.023877,0.003355,0.005058,0.000633,0.045252,0.021636,0.026848,0.244175,0.021901,0.015755,0.083647,0.022886,0.020206,1.142218,0.275880,0.285197,0.127891,0.155153,0.112178,0.118779,0.110835,0.123993,0.144162,0.123111,0.110870,0.095498,0.002021,0.000314,0.011500,0.027242,0.062955,0.044663,0.032099,0.000094,0.019646,0.002037,0.003154,0.000450,0.010050,Pigeon
0.085489,0.033804,3.013036,0.190164,0.223373,0.347818,0.023155,0.118715,-27.246743,3.062722,0.806504,-0.036595,-0.432720,-0.479857,-0.734901,-0.359265,-0.464769,-0.035542,0.043575,0.189729,0.319797,0.002983,0.000492,0.009755,0.007228,0.043734,0.080332,0.082286,0.000130,0.036805,0.002819,0.002854,0.000664,0.044810,0.032351,0.022596,0.166904,0.025467,0.013541,0.149682,0.014356,0.051889,0.926561,0.273821,0.259507,0.114580,0.140989,0.122292,0.121829,0.112395,0.113124,0.092277,0.105195,0.079774,0.096105,0.002095,0.000275,0.006058,0.004605,0.031834,0.041868,0.038503,0.000080,0.024257,0.001504,0.001430,0.000433,0.008800,Pigeon
0.081371,0.036963,2.979471,0.186628,0.221976,0.353284,0.021630,0.100664,-27.159483,3.048126,0.965072,0.008516,-0.257050,-0.448621,-0.652583,-0.427157,-0.467299,-0.113798,-0.004610,0.107235,0.293894,0.002130,0.000516,0.013013,0.009350,0.069519,0.098091,0.068067,0.000132,0.015408,0.002597,0.004546,0.000553,0.046237,0.028466,0.024481,0.219014,0.032897,0.016873,0.188391,0.010963,0.051657,0.963447,0.417512,0.251822,0.130029,0.123623,0.142248,0.127549,0.150646,0.112134,0.110156,0.091334,0.082607,0.084335,0.001121,0.000311,0.009443,0.006051,0.035573,0.051725,0.033249,0.000078,0.012314,0.001661,0.003538,0.000352,0.010342,Pigeon
0.084352,0.042323,3.035117,0.190617,0.226161,0.363364,0.025787,0.124963,-27.128771,2.991597,0.848609,0.049852,-0.479562,-0.423302,-0.691126,-0.296951,-0.422292,-0.125168,-0.079505,0.012979,0.219906,0.006877,0.008512,0.018694,0.012642,0.073953,0.079824,0.061133,0.000154,0.015120,0.002495,0.004097,0.000835,0.045365,0.023523,0.029565,0.152643,0.024363,0.013570,0.160960,0.012615,0.047692,1.099896,0.252159,0.301360,0.132315,0.117371,0.155452,0.148966,0.158364,0.132583,0.121380,0.097924,0.100768,0.125680,0.004611,0.002100,0.011713,0.009855,0.039091,0.045628,0.030218,0.000124,0.012180,0.001410,0.002645,0.000504,0.008464,Pigeon
0.094389,0.046372,3.006408,0.188669,0.216405,0.451701,0.018029,0.131758,-26.549150,2.826814,0.854821,0.014778,-0.628846,-0.292810,-0.493990,-0.147004,-0.345896,-0.137990,-0.108839,-0.143415,0.298019,0.006846,0.011536,0.021502,0.013326,0.067479,0.082930,0.049151,0.000199,0.007660,0.002658,0.004827,0.001341,0.040120,0.027271,0.027931,0.211213,0.019852,0.012700,0.186691,0.010611,0.063087,0.840887,0.321622,0.289573,0.205366,0.205427,0.175647,0.169150,0.162127,0.152729,0.130644,0.106888,0.117936,0.116133,0.006397,0.008323,0.010188,0.010447,0.042745,0.041129,0.027714,0.000106,0.005303,0.001752,0.002633,0.001153,0.010918,Pigeon
0.084462,0.047985,2.985084,0.183693,0.223969,0.336014,0.019947,0.103750,-27.265686,3.263827,0.756433,0.100715,-0.281371,-0.492929,-0.514816,-0.478662,-0.328896,-0.158699,0.012047,0.147317,0.258817,0.002928,0.000646,0.018976,0.009346,0.061162,0.083740,0.079984,0.000154,0.017810,0.003022,0.004461,0.000712,0.045800,0.023138,0.033529,0.176685,0.025700,0.015245,0.123673,0.012190,0.033803,0.967538,0.299580,0.217180,0.115733,0.117399,0.102882,0.109242,0.099100,0.100599,0.110365,0.103230,0.089189,0.091293,0.001961,0.000402,0.010272,0.007921,0.039760,0.044593,0.038446,0.000105,0.013216,0.001675,0.002524,0.000489,0.008899,Pigeon
0.071523,0.056462,2.921077,0.173888,0.223415,0.240397,0.026667,0.081618,-26.911522,3.307215,0.753349,0.172749,-0.297086,-0.453637,-0.554076,-0.463693,-0.441251,-0.210657,-0.058126,0.134844,0.210063,0.002722,0.000554,0.013818,0.013251,0.078867,0.103503,0.065908,0.000150,0.008844,0.003837,0.004671,0.000609,0.048670,0.022438,0.036250,0.245212,0.029493,0.018492,0.138905,0.017668,0.049013,1.126883,0.351147,0.255733,0.110058,0.116605,0.085257,0.115351,0.115925,0.098971,0.109622,0.092623,0.089196,0.091816,0.001826,0.000414,0.009538,0.009577,0.047691,0.060497,0.035854,0.000116,0.007699,0.002309,0.003204,0.000429,0.011218,Pigeon
0.062394,0.038666,2.979434,0.165270,0.214782,0.239670,0.023904,0.084596,-26.675206,3.112851,1.127749,0.056031,-0.062517,-0.475933,-0.477227,-0.540462,-0.471702,-0.257227,-0.127099,0.096831,0.186008,0.003090,0.000325,0.020868,0.035996,0.105576,0.072675,0.051856,0.000227,0.009470,0.002906,0.005815,0.000431,0.046207,0.014834,0.025755,0.191407,0.021274,0.016009,0.083117,0.012139,0.030124,0.825996,0.335212,0.275188,0.132610,0.147464,0.112636,0.124704,0.122302,0.119765,0.114604,0.100978,0.102125,0.075632,0.001930,0.000170,0.012236,0.025013,0.062762,0.039116,0.035322,0.000097,0.008523,0.001312,0.003159,0.000265,0.010373,Pigeon
0.069879,0.054361,2.996901,0.164829,0.203594,0.274621,0.019452,0.081944,-24.382192,3.100878,0.338226,-0.865188,-0.345613,-0.342825,-0.090975,0.320874,0.272302,0.408292,0.028682,0.071418,-0.000940,0.024964,0.013131,0.017306,0.007651,0.041979,0.008588,0.023740,0.000769,0.008570,0.021582,0.023042,0.028843,0.025078,0.018377,0.030584,0.178417,0.027481,0.017362,0.172330,0.007615,0.041848,0.742675,0.382538,0.261911,0.304454,0.313835,0.230006,0.192690,0.254450,0.196941,0.149594,0.182205,0.158085,0.178389,0.021840,0.012169,0.009323,0.004895,0.026369,0.007321,0.018896,0.000762,0.008931,0.021244,0.016713,0.024000,0.008106,Pigeon
0.294125,0.027129,2.900142,0.334271,0.220782,0.763488,0.037145,0.369514,-34.090342,1.674263,-0.993997,-0.813109,0.022341,0.656174,0.223832,-0.356647,-0.240274,-0.028817,0.222381,0.134736,-0.223885,0.001976,0.001007,0.005385,0.001509,0.002129,0.024368,0.056996,0.020737,0.011656,0.003096,0.004560,0.001848,0.024008,0.071631,0.022786,0.279041,0.065341,0.042886,0.327204,0.024295,0.099293,2.381068,0.652181,0.478054,0.289294,0.225943,0.245017,0.149426,0.174066,0.186724,0.160336,0.142300,0.124585,0.109426,0.001624,0.000817,0.004977,0.001492,0.001630,0.016587,0.041897,0.017593,0.011057,0.002792,0.004773,0.001509,0.011599,Pigeon
0.122601,0.027707,2.817209,0.198560,0.210578,0.408157,0.026252,0.151250,-31.233089,1.607448,-0.181131,-0.725125,0.469673,0.593589,0.235491,0.015948,-0.271152,0.283530,0.085245,0.319514,-0.123687,0.000708,0.000300,0.055355,0.000859,0.003451,0.022831,0.133123,0.015751,0.009332,0.002563,0.021381,0.000744,0.049746,0.035194,0.023665,0.351060,0.042652,0.028347,0.189065,0.014053,0.046776,1.925175,0.627876,0.409726,0.281001,0.241771,0.190883,0.162370,0.154361,0.132997,0.162004,0.106843,0.105677,0.104236,0.000596,0.000201,0.038168,0.000662,0.003192,0.023124,0.063268,0.015214,0.007334,0.001946,0.015946,0.000613,0.012489,Pigeon
0.270208,0.043483,2.937429,0.324110,0.212350,0.834950,0.032094,0.349453,-32.413731,1.675031,-0.896692,-1.339792,0.309185,0.505005,0.257530,-0.359405,-0.327316,-0.050429,0.264355,0.092098,-0.046664,0.000595,0.001186,0.001175,0.000839,0.002491,0.025076,0.049051,0.029401,0.003966,0.003567,0.001574,0.002754,0.021720,0.088307,0.031496,0.271429,0.078508,0.027833,0.494656,0.023336,0.176143,2.018651,0.799646,0.396827,0.304405,0.258915,0.206580,0.162704,0.198868,0.129398,0.133308,0.127676,0.113773,0.127118,0.000427,0.000942,0.000850,0.000641,0.001908,0.020016,0.042626,0.034546,0.003263,0.002794,0.001252,0.002941,0.012327,Pigeon
0.105058,0.045030,2.744141,0.185394,0.192357,0.254954,0.033235,0.118938,-30.555523,1.837219,-1.967860,-1.162504,-0.059460,1.033879,0.335989,-0.485410,-0.445538,-0.011027,0.357897,0.228567,-0.155827,0.000730,0.001055,0.001240,0.000718,0.002507,0.056521,0.059589,0.043119,0.014682,0.002281,0.001199,0.001668,0.033673,0.022247,0.037021,0.408253,0.048193,0.039586,0.164715,0.015370,0.043457,3.037292,0.879592,0.350454,0.323787,0.220723,0.205782,0.138752,0.179859,0.149869,0.144965,0.114025,0.098168,0.105873,0.000686,0.000873,0.001061,0.000593,0.002457,0.048394,0.044583,0.035519,0.010125,0.001735,0.001051,0.002240,0.010340,Pigeon
0.130257,0.043761,2.859222,0.201449,0.192206,0.439389,0.039171,0.146438,-29.531415,1.565748,-1.837956,-0.830406,-0.231377,0.817197,0.662753,-0.767439,-0.314354,0.099951,0.120762,0.286455,-0.008834,0.000418,0.000327,0.000689,0.000773,0.002362,0.042755,0.046869,0.023205,0.025088,0.003469,0.001158,0.000726,0.027379,0.036110,0.035904,0.299218,0.047503,0.029254,0.245701,0.029484,0.042472,2.737727,0.773241,0.311507,0.387788,0.236203,0.285952,0.246631,0.222693,0.115582,0.167733,0.139356,0.118268,0.113586,0.000276,0.000225,0.000483,0.000600,0.001691,0.036943,0.044513,0.019246,0.016736,0.003553,0.000869,0.000672,0.014754,Pigeon
0.108226,0.036753,2.684063,0.175699,0.190667,0.337190,0.035280,0.136736,-29.925457,2.189331,-2.012922,-0.886608,0.108823,0.796980,0.324219,-0.260846,-0.509062,0.028204,0.469167,0.115135,-0.180711,0.000768,0.000513,0.011095,0.001380,0.009041,0.041673,0.078003,0.032078,0.008275,0.003389,0.003528,0.000525,0.031877,0.028062,0.030162,0.335975,0.044722,0.035315,0.262388,0.021439,0.058828,2.806923,0.725503,0.413969,0.333250,0.211252,0.185955,0.136775,0.149672,0.156228,0.140270,0.112468,0.111578,0.113373,0.000420,0.000230,0.012891,0.000721,0.007927,0.028055,0.053682,0.022540,0.006529,0.002534,0.003601,0.000260,0.013344,Pigeon
0.210993,0.047114,2.914236,0.285034,0.214767,0.733238,0.032394,0.274931,-30.834470,1.692454,-1.799534,-1.281020,0.168822,0.888695,0.303529,-0.451253,-0.592038,0.159063,0.224123,0.238469,-0.186597,0.000461,0.000405,0.001077,0.000786,0.001995,0.048214,0.065999,0.031378,0.012889,0.002796,0.002499,0.000580,0.031570,0.099859,0.033140,0.320461,0.093232,0.033470,0.562272,0.023647,0.196325,2.771895,0.649312,0.534686,0.350590,0.211149,0.235532,0.169962,0.208407,0.165361,0.183112,0.226265,0.128695,0.127438,0.000303,0.000265,0.000919,0.000467,0.001456,0.040045,0.050662,0.023684,0.011270,0.002581,0.003085,0.000585,0.014728,Pigeon
0.099117,0.056918,2.797772,0.190152,0.218612,0.309027,0.034309,0.126736,-29.352969,2.152483,-1.654086,-0.621534,0.167878,1.255106,0.736447,-0.365855,-0.156327,0.249261,0.335547,0.471059,-0.058185,0.000504,0.000403,0.002033,0.000800,0.039935,0.052010,0.060924,0.033488,0.012220,0.003138,0.001238,0.000684,0.037162,0.028092,0.039343,0.433877,0.044272,0.037926,0.222293,0.014919,0.082011,3.505208,0.623996,0.432364,0.556269,0.176408,0.388124,0.314899,0.170120,0.255440,0.184278,0.158232,0.217070,0.106119,0.000432,0.000402,0.001800,0.000796,0.045515,0.037097,0.043141,0.028405,0.010134,0.003099,0.000997,0.000521,0.012842,Pigeon
0.157963,0.051453,2.936808,0.236815,0.229597,0.761945,0.015510,0.234091,-26.395334,1.880393,-0.931531,-1.073833,-0.034312,0.926252,0.070916,-0.239128,-0.222425,0.417071,0.066197,0.548706,0.033632,0.002265,0.001437,0.009940,0.002552,0.009423,0.030665,0.055462,0.022532,0.013427,0.004728,0.004698,0.001707,0.023235,0.044969,0.039365,0.302966,0.041767,0.026541,0.346154,0.006636,0.093308,1.339846,0.447474,0.504006,0.225128,0.172069,0.184377,0.249589,0.191990,0.246803,0.235169,0.160548,0.225528,0.147663,0.001590,0.001122,0.007685,0.001406,0.006303,0.024641,0.033770,0.016292,0.009281,0.004019,0.003320,0.001151,0.009989,Pigeon
0.259908,0.060810,3.067543,0.308318,0.246084,1.011836,0.019802,0.368264,-27.041748,2.080695,-1.213455,-1.236463,0.031348,0.914616,0.321264,-0.503647,0.148674,-0.047525,0.168350,0.346598,-0.181386,0.003715,0.002262,0.006905,0.001692,0.006525,0.032701,0.034538,0.013414,0.007643,0.002325,0.004826,0.001815,0.018554,0.053249,0.049693,0.246588,0.052387,0.027697,0.305809,0.013288,0.089087,1.177347,0.445902,0.325173,0.233076,0.194421,0.168877,0.211294,0.140378,0.237471,0.167528,0.183035,0.194144,0.163103,0.003439,0.002230,0.004733,0.001227,0.007623,0.027615,0.023752,0.011075,0.006667,0.001621,0.003353,0.001260,0.010358,Pigeon
0.045875,0.008450,2.814918,0.126137,0.188304,0.124725,0.023205,0.057340,-28.356015,3.670248,0.198193,-0.307932,-0.301401,0.430428,0.015871,0.022981,-0.176118,-0.034107,0.188856,0.265491,0.102706,0.012163,0.002445,0.067261,0.012668,0.028926,0.025128,0.064865,0.002385,0.017758,0.008378,0.037465,0.005315,0.034124,0.007734,0.005739,0.269899,0.020234,0.023843,0.064925,0.011403,0.012303,0.944514,0.508736,0.264311,0.411739,0.319013,0.244412,0.228019,0.236138,0.302506,0.192669,0.165646,0.176458,0.192713,0.009022,0.002539,0.039180,0.007721,0.016769,0.026119,0.029375,0.002653,0.014126,0.006725,0.026216,0.005009,0.008196,Pigeon
0.167084,0.055684,2.927720,0.236425,0.213263,0.919678,0.029056,0.214812,-26.039680,1.067684,-0.707128,-1.423072,-0.331901,0.886726,-0.345908,0.142860,-0.314217,0.374577,0.137125,0.452880,0.139148,0.002907,0.001728,0.015359,0.004022,0.003488,0.034048,0.061194,0.015997,0.004506,0.003470,0.007722,0.002113,0.024064,0.044574,0.041580,0.262962,0.036593,0.018289,0.411991,0.015702,0.085095,1.233826,0.468558,0.546069,0.313141,0.221101,0.269703,0.301002,0.227342,0.326769,0.219803,0.182292,0.224632,0.197469,0.002811,0.001452,0.010371,0.003815,0.001966,0.036775,0.037170,0.016359,0.004029,0.002547,0.006251,0.001766,0.013363,Pigeon
0.039007,0.022945,2.975660,0.122306,0.189166,0.106883,0.023293,0.042878,-28.358557,3.645491,0.141660,0.192692,-0.304713,-0.440395,-0.485842,-0.228859,-0.154737,0.003670,0.154775,0.211795,0.103230,0.004009,0.001047,0.009292,0.004225,0.011099,0.029233,0.064483,0.000349,0.048289,0.008398,0.045007,0.001952,0.034867,0.003230,0.030209,0.252746,0.019505,0.020840,0.052840,0.017014,0.003705,1.452811,0.361968,0.135411,0.219567,0.239359,0.215004,0.161812,0.135593,0.119576,0.104333,0.114905,0.117164,0.119269,0.002815,0.000786,0.007640,0.002629,0.007424,0.018954,0.030842,0.000262,0.033848,0.004363,0.031062,0.001341,0.010767,Pigeon
0.042084,0.027849,2.971532,0.132166,0.197218,0.175070,0.016407,0.047679,-28.291709,3.439086,0.022456,0.226294,-0.226652,-0.411134,-0.453008,-0.168306,-0.146934,-0.042611,0.129528,0.187070,0.063770,0.004304,0.000955,0.011322,0.005909,0.014660,0.025713,0.044111,0.000553,0.053468,0.008892,0.059671,0.001941,0.033138,0.004329,0.039366,0.226345,0.014712,0.015261,0.100209,0.012020,0.008293,1.816922,0.264524,0.175618,0.297923,0.328064,0.249202,0.213751,0.199385,0.106537,0.108055,0.116977,0.117125,0.105934,0.002254,0.000693,0.008760,0.004728,0.010626,0.014374,0.016992,0.000489,0.042857,0.005253,0.042311,0.001183,0.009510,Pigeon
0.016866,0.038028,2.925128,0.084832,0.169567,0.029466,0.026696,0.018673,-26.524367,3.752773,0.126078,-0.721748,-0.902927,-0.742937,-0.370311,-0.247686,-0.129082,-0.042729,0.124418,0.164430,0.133994,0.007829,0.002276,0.006034,0.012399,0.020086,0.042898,0.034032,0.000311,0.025159,0.030980,0.035675,0.018275,0.031563,0.001637,0.029167,0.219002,0.022000,0.027777,0.015712,0.014199,0.001549,0.798669,0.410049,0.177526,0.201430,0.154881,0.114695,0.140843,0.147200,0.105750,0.129154,0.109957,0.105577,0.119760,0.005594,0.001791,0.003221,0.010648,0.016965,0.033853,0.020104,0.000170,0.014837,0.026654,0.025109,0.013609,0.010452,Pigeon
0.017575,0.050812,2.946703,0.087411,0.171372,0.030067,0.028147,0.019382,-26.329170,3.724359,0.058347,-0.801161,-1.062932,-0.764716,-0.423362,-0.161918,-0.107831,-0.011616,0.062205,0.137073,0.141231,0.013401,0.015950,0.006777,0.012834,0.016623,0.027385,0.031603,0.000210,0.036579,0.029048,0.012873,0.013409,0.028978,0.002014,0.029733,0.196666,0.025377,0.032543,0.018792,0.015433,0.001583,0.866702,0.434890,0.213499,0.230845,0.187965,0.134960,0.138735,0.120223,0.127649,0.185981,0.158603,0.136213,0.111739,0.009439,0.010559,0.004508,0.007777,0.014994,0.024456,0.023245,0.000138,0.029135,0.018104,0.008132,0.011439,0.008840,Pigeon
