@RELATION scripts/svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {crow,sparrow,cuckoo}

@DATA
0.470588,0.011412,3.009112,0.496742,0.161719,1.795945,0.004504,0.593854,-33.770998,-3.085822,1.583826,-0.521768,-0.092646,0.132487,0.149314,-0.419056,0.467476,-0.278629,0.036115,0.107303,-0.078957,0.002433,0.001797,0.003834,0.001206,0.001183,0.000394,0.000461,0.000512,0.000863,0.001971,0.002511,0.003912,0.002295,0.027164,0.012067,0.176861,0.022722,0.020851,0.296042,0.001091,0.061974,1.784834,0.833628,0.317009,0.210735,0.316725,0.252804,0.151872,0.124368,0.118528,0.098687,0.114447,0.094905,0.070394,0.001813,0.001667,0.003608,0.000845,0.001013,0.000269,0.000390,0.000408,0.000655,0.001171,0.002048,0.002860,0.000975,sparrow
0.461271,0.011384,3.009527,0.479688,0.151336,1.667678,0.006764,0.569236,-32.928682,-3.202046,1.490441,-0.242955,-0.267089,0.150662,0.281284,-0.563545,0.553998,-0.270540,0.008175,0.129759,-0.048100,0.001649,0.002164,0.002618,0.000938,0.000455,0.000305,0.000731,0.000519,0.001847,0.001661,0.002336,0.004651,0.002476,0.035243,0.012109,0.236966,0.030745,0.017755,0.325756,0.002436,0.058182,1.520084,0.822537,0.331506,0.177394,0.253761,0.196692,0.106945,0.100732,0.107447,0.078179,0.097660,0.117461,0.083813,0.001128,0.001248,0.002288,0.000721,0.000220,0.000154,0.000879,0.000410,0.001800,0.001289,0.002113,0.003200,0.000735,sparrow
0.497914,0.016003,2.981410,0.526597,0.159556,1.464457,0.006914,0.595729,-34.704698,-1.935610,1.284739,-0.849521,0.473228,-0.210517,0.073719,-0.026687,0.068965,-0.126100,0.186040,-0.196661,0.176082,0.002717,0.001340,0.001287,0.000873,0.001352,0.000293,0.000272,0.000498,0.000948,0.000969,0.002176,0.002140,0.001890,0.031217,0.021198,0.292897,0.031930,0.017177,0.421865,0.002727,0.072959,2.369739,0.567574,0.321801,0.166808,0.112803,0.155530,0.165137,0.143893,0.096151,0.062522,0.072493,0.077292,0.062892,0.001995,0.000943,0.000961,0.000955,0.001289,0.000291,0.000229,0.000557,0.000655,0.000972,0.002088,0.002064,0.000852,sparrow
0.499166,0.011167,2.968094,0.525981,0.153375,1.486846,0.007303,0.612396,-34.932279,-1.940745,1.368947,-0.899556,0.533533,-0.264337,0.116114,-0.056992,0.087448,-0.140099,0.200103,-0.220499,0.208297,0.001317,0.001874,0.003709,0.000800,0.001526,0.000354,0.000213,0.000178,0.000413,0.001116,0.003037,0.002545,0.002586,0.033454,0.009045,0.131914,0.030525,0.020684,0.329794,0.002167,0.080459,1.079097,0.284968,0.198201,0.147691,0.113800,0.101019,0.102772,0.101763,0.090018,0.074623,0.053404,0.042153,0.034556,0.001145,0.001498,0.003791,0.000608,0.002030,0.000274,0.000174,0.000153,0.000334,0.000923,0.001994,0.002173,0.001308,sparrow
0.502677,0.015870,3.034586,0.533363,0.163077,1.674016,0.006627,0.627743,-36.005412,-2.386941,1.481770,-0.969368,0.533644,-0.228560,0.058701,-0.013199,0.054706,-0.122600,0.198683,-0.204250,0.167552,0.002705,0.001814,0.001091,0.002931,0.001078,0.000441,0.000494,0.000515,0.001060,0.002123,0.002021,0.001016,0.002000,0.039674,0.017071,0.208519,0.031896,0.017574,0.491033,0.003100,0.087981,2.169769,0.714574,0.337436,0.168213,0.119533,0.153350,0.191663,0.149571,0.110261,0.072962,0.077804,0.081866,0.056063,0.001771,0.001630,0.000835,0.002879,0.001104,0.000359,0.000392,0.000390,0.000645,0.002110,0.001872,0.000696,0.001029,sparrow
0.464643,0.037950,2.353116,0.478830,0.156729,1.313479,0.009145,0.523438,-31.415762,-2.115942,1.314758,-0.857975,0.529833,-0.333012,0.242406,-0.184796,0.149356,-0.075720,0.012193,0.061425,-0.076411,0.005016,0.001569,0.000343,0.000564,0.000407,0.000495,0.000991,0.001776,0.001406,0.003210,0.002186,0.002631,0.002414,0.068235,0.044257,0.641889,0.045674,0.026374,0.545138,0.004332,0.102830,2.809356,0.582616,0.193059,0.235629,0.308108,0.308935,0.255963,0.226347,0.217775,0.197831,0.161395,0.128149,0.110791,0.004193,0.001086,0.000261,0.000812,0.000494,0.000674,0.001133,0.001748,0.002056,0.002425,0.001919,0.002014,0.001111,sparrow
0.495254,0.016279,3.048917,0.532807,0.168088,1.694710,0.006320,0.632396,-36.386304,-2.425844,1.562460,-0.958143,0.460809,-0.097905,-0.033155,0.074712,0.040591,-0.149459,0.269576,-0.274364,0.245988,0.002552,0.002129,0.001286,0.002936,0.002525,0.000340,0.000468,0.000512,0.000926,0.001122,0.002587,0.001349,0.002570,0.028542,0.014171,0.176912,0.023161,0.015166,0.411898,0.002820,0.074713,1.635232,0.468300,0.275616,0.156411,0.140277,0.164288,0.168420,0.128702,0.103003,0.072050,0.088716,0.078601,0.069796,0.002835,0.002000,0.000965,0.002947,0.002711,0.000156,0.000406,0.000430,0.000837,0.001145,0.001829,0.000932,0.002077,sparrow
0.483248,0.018390,3.026395,0.522794,0.164633,1.575986,0.007665,0.593606,-35.843758,-2.398161,1.525010,-0.977841,0.507759,-0.163884,-0.000957,0.051385,0.026867,-0.115705,0.237666,-0.248928,0.247969,0.002067,0.004606,0.001249,0.001104,0.000953,0.000352,0.000385,0.000482,0.001503,0.001183,0.002944,0.002045,0.002596,0.030706,0.018462,0.170891,0.026398,0.016239,0.398896,0.003462,0.074322,1.932199,0.709413,0.331967,0.171240,0.100838,0.149274,0.159845,0.148404,0.110764,0.088892,0.101919,0.081643,0.090194,0.001526,0.005184,0.001033,0.000932,0.000716,0.000272,0.000252,0.000486,0.001351,0.001000,0.002957,0.001809,0.001620,sparrow
0.482815,0.018387,3.026419,0.522876,0.164702,1.576271,0.007665,0.593750,-35.837391,-2.392542,1.525385,-0.978325,0.507634,-0.164092,-0.000379,0.052803,0.027746,-0.116564,0.236145,-0.249656,0.248129,0.002070,0.004609,0.001248,0.001104,0.000952,0.000352,0.000386,0.000480,0.001503,0.001183,0.002941,0.002047,0.002596,0.030728,0.018459,0.170859,0.026425,0.016328,0.399260,0.003463,0.074247,1.924078,0.703535,0.330629,0.172612,0.101342,0.148964,0.158573,0.148654,0.109676,0.088158,0.100415,0.082135,0.089599,0.001521,0.005185,0.001030,0.000931,0.000716,0.000272,0.000251,0.000481,0.001352,0.000998,0.002959,0.001808,0.001620,sparrow
0.502105,0.009198,3.057373,0.537052,0.169083,1.811709,0.006129,0.647273,-36.844885,-2.276768,1.521142,-0.925531,0.450414,-0.116499,-0.038718,0.073216,0.018528,-0.117108,0.217981,-0.229912,0.208853,0.002121,0.002524,0.001565,0.002267,0.002024,0.000515,0.000412,0.000432,0.000688,0.001478,0.002410,0.001677,0.002124,0.026040,0.009173,0.123779,0.028384,0.024058,0.416616,0.002866,0.080633,1.677333,0.605596,0.303227,0.152409,0.133610,0.146575,0.154496,0.137471,0.093241,0.063085,0.058115,0.061405,0.058374,0.001301,0.001542,0.001312,0.001963,0.002026,0.000370,0.000392,0.000358,0.000667,0.001293,0.002557,0.001294,0.001087,sparrow
0.504580,0.008004,2.981300,0.534400,0.159342,1.504829,0.008797,0.616023,-37.101727,-2.317000,1.504001,-0.938723,0.471671,-0.155659,-0.000317,0.025482,0.044195,-0.149834,0.235503,-0.257841,0.226353,0.001452,0.006170,0.000826,0.001017,0.002320,0.000767,0.000312,0.000523,0.000838,0.002150,0.001277,0.002343,0.003129,0.044583,0.009275,0.187358,0.034047,0.018097,0.475336,0.004356,0.079727,1.828270,0.576323,0.263306,0.153493,0.126897,0.133804,0.141044,0.100327,0.089085,0.072922,0.077220,0.082188,0.070767,0.001495,0.006444,0.000623,0.000805,0.002543,0.000935,0.000248,0.000502,0.000625,0.001651,0.001221,0.002013,0.001984,sparrow
0.473196,0.014017,3.039107,0.519962,0.163639,1.600476,0.006726,0.603385,-36.681433,-2.694830,1.715411,-1.062401,0.519874,-0.134589,-0.030186,0.105105,0.018249,-0.086892,0.190287,-0.189108,0.165933,0.001843,0.006639,0.001024,0.001124,0.001149,0.000603,0.001654,0.001282,0.000828,0.003713,0.001751,0.002639,0.003505,0.028472,0.016017,0.182548,0.030018,0.016390,0.305263,0.002902,0.071444,2.638677,0.778084,0.387343,0.257806,0.129649,0.157758,0.162139,0.161481,0.085989,0.067437,0.110040,0.099462,0.106711,0.001407,0.005473,0.000734,0.000953,0.001132,0.000474,0.002111,0.000758,0.000684,0.002977,0.001317,0.002332,0.001830,sparrow
0.509029,0.018661,3.055099,0.551245,0.203639,2.378403,0.003963,0.747768,-37.447727,-2.815502,1.531902,-0.577888,-0.002188,0.142955,0.007077,-0.152717,0.280111,-0.216276,0.054754,0.047705,-0.115875,0.001419,0.001853,0.001270,0.000974,0.000798,0.001075,0.001019,0.001118,0.001612,0.001506,0.002284,0.005250,0.002042,0.027865,0.013237,0.158635,0.017261,0.007888,0.199346,0.001205,0.040711,1.401067,0.464372,0.187975,0.163978,0.200828,0.161736,0.140482,0.112101,0.133670,0.101180,0.063805,0.078475,0.088704,0.000765,0.001429,0.000747,0.000470,0.000559,0.000761,0.000676,0.000696,0.001491,0.001053,0.001583,0.003707,0.001002,sparrow
0.509431,0.018659,3.055868,0.551083,0.203627,2.377952,0.003956,0.747143,-37.451812,-2.823420,1.527121,-0.572853,-0.001557,0.135508,0.003189,-0.156040,0.278675,-0.212688,0.061488,0.052630,-0.117536,0.001410,0.001860,0.001243,0.000977,0.000795,0.001081,0.001026,0.001125,0.001610,0.001549,0.002273,0.005317,0.002066,0.028000,0.013235,0.157650,0.017594,0.008006,0.199953,0.001208,0.041602,1.390144,0.456368,0.187711,0.166811,0.204837,0.157903,0.145121,0.111024,0.131625,0.096827,0.076680,0.087307,0.091257,0.000820,0.001451,0.000738,0.000473,0.000558,0.000764,0.000681,0.000707,0.001484,0.001115,0.001591,0.003795,0.001016,sparrow
0.133975,0.008463,3.028922,0.237663,0.246484,0.684973,0.007540,0.181366,-25.983114,2.410165,0.845678,0.274082,0.262351,0.363108,0.279676,0.126095,0.118122,0.089898,-0.036795,0.029584,-0.001633,0.013537,0.000966,0.070438,0.003662,0.031479,0.003129,0.098003,0.000599,0.001873,0.023251,0.039805,0.001911,0.035309,0.051469,0.002836,0.114431,0.040230,0.014526,0.246407,0.002391,0.127119,0.168518,0.164752,0.144981,0.141161,0.134781,0.134092,0.119083,0.123855,0.118134,0.115698,0.115556,0.109338,0.099664,0.008501,0.000601,0.030787,0.002407,0.017475,0.001927,0.031884,0.000389,0.001108,0.014245,0.017650,0.001298,0.006935,sparrow
0.180909,0.020832,3.037180,0.289112,0.268546,0.931787,0.006547,0.329008,-24.805241,2.333701,0.695253,0.186448,0.298918,0.290414,0.327470,0.203870,0.144172,0.120688,0.020451,0.024205,0.026323,0.009198,0.000945,0.083618,0.003837,0.019402,0.002056,0.123888,0.000767,0.001257,0.013559,0.040274,0.002488,0.042811,0.056866,0.005322,0.095652,0.042099,0.012605,0.288423,0.001665,0.160569,0.164551,0.144821,0.125560,0.117059,0.123853,0.129822,0.132383,0.112380,0.105172,0.122036,0.108482,0.104399,0.110273,0.006345,0.000604,0.043504,0.001945,0.012766,0.001305,0.045844,0.000552,0.000696,0.008142,0.019850,0.001516,0.010782,sparrow
0.491448,0.072852,2.553833,0.498301,0.144445,1.190989,0.006500,0.548333,-28.576378,-1.539937,1.194723,-0.903742,0.674324,-0.476386,0.328818,-0.195887,0.102649,-0.020888,-0.018576,0.049927,-0.044990,0.004812,0.004569,0.000798,0.000478,0.000202,0.002191,0.001033,0.001258,0.000884,0.001521,0.003427,0.000496,0.002980,0.070395,0.048976,0.411212,0.059081,0.021665,0.444551,0.005123,0.098538,1.986276,0.120798,0.029664,0.071851,0.156542,0.219734,0.259997,0.274736,0.271893,0.246293,0.202566,0.144800,0.082161,0.006079,0.005012,0.000987,0.000627,0.000255,0.003059,0.001382,0.001709,0.000801,0.000966,0.002831,0.000445,0.000810,sparrow
0.137422,0.013037,2.892431,0.260795,0.261794,0.647843,0.012589,0.204525,-27.227831,2.298214,0.697334,0.265102,0.318299,0.346675,0.285059,0.157721,0.127486,0.159326,0.072335,0.124986,-0.019685,0.003555,0.000456,0.136269,0.001780,0.010293,0.001315,0.170806,0.000371,0.000744,0.005292,0.035495,0.001744,0.064178,0.061839,0.008077,0.172927,0.046537,0.014820,0.299989,0.005766,0.153186,0.344934,0.157182,0.154672,0.147226,0.138758,0.126592,0.123221,0.120600,0.114647,0.108988,0.121681,0.111300,0.105533,0.002264,0.000337,0.067345,0.001160,0.006685,0.000961,0.066907,0.000271,0.000535,0.003998,0.022638,0.001059,0.014593,sparrow
0.116687,0.023924,2.916045,0.240896,0.259160,0.552903,0.010668,0.160194,-25.882621,2.471564,0.712732,0.132302,0.366762,0.234521,0.337104,0.173035,0.135726,0.178327,0.058704,0.028042,-0.081340,0.005625,0.000691,0.144517,0.002390,0.014478,0.001051,0.172134,0.000346,0.001089,0.007563,0.027002,0.002392,0.063934,0.045569,0.011972,0.154529,0.039468,0.017634,0.261677,0.004523,0.137764,0.345350,0.178953,0.156197,0.171372,0.135049,0.129492,0.130089,0.119397,0.121147,0.108964,0.109795,0.106659,0.112320,0.004627,0.000420,0.065437,0.001301,0.009338,0.000641,0.057247,0.000222,0.000929,0.005154,0.013481,0.001571,0.013030,sparrow
0.120557,0.030707,3.167569,0.194680,0.198256,0.932648,0.006361,0.193063,-22.710769,2.169976,-0.335128,-0.024167,-0.051784,0.261566,0.066514,0.062602,0.262104,0.051145,-0.031580,0.107471,0.093450,0.010156,0.007183,0.037547,0.013901,0.018376,0.006880,0.056743,0.003407,0.005618,0.014352,0.046228,0.005539,0.023502,0.037347,0.010423,0.070395,0.031882,0.016360,0.243454,0.002034,0.081872,0.242048,0.187547,0.180024,0.130894,0.174376,0.157108,0.140563,0.151297,0.143786,0.157951,0.110893,0.131471,0.135040,0.004867,0.005960,0.013836,0.009003,0.010559,0.003523,0.029825,0.002889,0.002633,0.006621,0.028393,0.003144,0.006066,sparrow
0.125246,0.022248,3.099322,0.182177,0.197664,0.819235,0.008446,0.205223,-23.958145,2.319037,-0.114639,-0.133851,0.175608,0.407270,0.167804,-0.079583,0.247834,0.015268,0.051910,0.032900,0.077690,0.009386,0.003113,0.041048,0.006390,0.020479,0.007374,0.079933,0.009692,0.005729,0.009986,0.051473,0.003335,0.029850,0.040172,0.009311,0.093957,0.031403,0.016379,0.238646,0.003209,0.069556,0.346357,0.205372,0.255265,0.163762,0.168242,0.167095,0.216691,0.173026,0.177394,0.163727,0.116953,0.180891,0.157561,0.005384,0.001874,0.020894,0.004203,0.011577,0.005947,0.045811,0.011503,0.002995,0.006738,0.024840,0.002186,0.010599,sparrow
0.169837,0.017112,3.087270,0.237104,0.206808,1.083359,0.008614,0.278625,-24.753208,2.010240,-0.731948,-0.234972,0.044323,0.109595,0.007184,-0.039040,0.421260,-0.020182,-0.098729,-0.060883,0.160373,0.010189,0.008587,0.038948,0.005201,0.009019,0.006323,0.025409,0.004053,0.009606,0.013020,0.021717,0.008986,0.016143,0.070645,0.014259,0.175376,0.058752,0.019623,0.289998,0.004429,0.112036,0.599024,0.344214,0.335829,0.176951,0.277664,0.251926,0.287920,0.214155,0.184702,0.203219,0.161286,0.173925,0.169015,0.006465,0.004927,0.027948,0.003311,0.006191,0.003614,0.024628,0.005201,0.006761,0.007891,0.013874,0.009864,0.007587,sparrow
0.347622,0.017899,3.145501,0.379950,0.210972,2.240510,0.002748,0.510139,-25.286902,-0.045988,-0.225874,-0.347618,0.131938,0.041419,-0.024583,-0.180843,-0.056928,0.059898,-0.018524,-0.112242,-0.135459,0.004800,0.004527,0.004064,0.005638,0.007471,0.005586,0.005212,0.004766,0.008467,0.004869,0.003964,0.005289,0.004221,0.061256,0.012039,0.079540,0.030292,0.014294,0.326533,0.000764,0.042777,0.297908,0.152303,0.303175,0.210916,0.194038,0.128865,0.099803,0.172711,0.173834,0.227283,0.168925,0.110338,0.120909,0.002737,0.002401,0.003015,0.004063,0.003956,0.004951,0.003362,0.002815,0.006127,0.002387,0.002322,0.002291,0.001338,sparrow
0.414007,0.014059,3.129853,0.418203,0.213828,2.166730,0.002879,0.563646,-26.692992,0.197734,0.005211,-0.108848,0.102649,-0.165466,0.037768,-0.143984,-0.037656,-0.072235,0.087927,-0.109271,-0.086514,0.004001,0.003908,0.004300,0.004258,0.005013,0.005296,0.003450,0.002604,0.003551,0.003043,0.003567,0.003811,0.002684,0.049404,0.014953,0.155603,0.039019,0.018546,0.364235,0.000818,0.040693,0.624489,0.245304,0.294728,0.294130,0.212801,0.149261,0.162743,0.163679,0.150120,0.129361,0.138152,0.166677,0.115827,0.001888,0.002498,0.002496,0.003170,0.003232,0.004152,0.001919,0.001671,0.002796,0.001530,0.001500,0.002292,0.001353,sparrow
0.284731,0.009239,2.931412,0.334235,0.232668,1.595983,0.006260,0.437260,-26.753312,1.153461,0.031405,0.130952,0.465019,0.156598,0.202507,-0.119175,0.060769,0.157323,0.162024,-0.193390,-0.106960,0.008217,0.002130,0.035976,0.004599,0.012702,0.003578,0.032870,0.002276,0.004534,0.017295,0.028087,0.003349,0.016872,0.076588,0.006057,0.243602,0.049192,0.020854,0.424120,0.002076,0.108069,0.564507,0.459119,0.380851,0.295681,0.236396,0.201241,0.171713,0.143928,0.154513,0.117385,0.134584,0.116729,0.109831,0.005705,0.001200,0.019994,0.002716,0.007840,0.002795,0.023945,0.002049,0.004169,0.016488,0.014811,0.001628,0.008556,sparrow
0.286765,0.026220,3.141891,0.355762,0.247360,1.425961,0.005835,0.395104,-23.830253,1.754078,-0.542907,-0.249780,-0.335396,0.004394,-0.023133,-0.408294,-0.188216,-0.035766,0.006961,-0.012979,-0.021660,0.007295,0.003098,0.007064,0.007942,0.027106,0.016588,0.009403,0.003543,0.007555,0.014292,0.009128,0.004867,0.009634,0.058942,0.009290,0.052236,0.035118,0.013849,0.195218,0.000946,0.057805,0.322450,0.167315,0.101033,0.126681,0.125465,0.120304,0.104634,0.094894,0.138100,0.124171,0.117556,0.168891,0.108015,0.005108,0.002763,0.003540,0.004318,0.014650,0.013892,0.004474,0.002462,0.004252,0.005402,0.005502,0.004284,0.004098,sparrow
0.300241,0.018477,3.165084,0.362880,0.264066,1.762199,0.003892,0.486339,-23.966751,1.929298,-0.502469,-0.409250,-0.124700,-0.096829,-0.041983,-0.432322,-0.027465,-0.120187,-0.191260,-0.177454,0.046848,0.008650,0.003795,0.014379,0.014200,0.014960,0.011945,0.011670,0.003366,0.007120,0.014641,0.013706,0.007099,0.008410,0.048566,0.007330,0.066125,0.032989,0.015656,0.207501,0.001085,0.098257,0.169886,0.151635,0.157314,0.187993,0.195193,0.108265,0.141781,0.147899,0.155862,0.092024,0.128619,0.117449,0.130561,0.005333,0.002704,0.007605,0.007232,0.009081,0.006180,0.005294,0.002638,0.003001,0.008466,0.007905,0.003465,0.001884,sparrow
0.460419,0.039083,2.384075,0.473117,0.173710,1.427051,0.008434,0.517500,-32.831178,-1.989520,1.260177,-0.669949,0.348346,-0.209684,0.226037,-0.237100,0.226651,-0.129141,0.047972,0.018708,0.000472,0.001099,0.000937,0.000258,0.001186,0.000677,0.000258,0.001146,0.000630,0.001223,0.004050,0.005367,0.003606,0.002381,0.039403,0.043163,0.215275,0.034593,0.021023,0.482959,0.003785,0.083960,2.850200,0.521229,0.174304,0.193447,0.295971,0.274506,0.157194,0.121880,0.133688,0.085898,0.064015,0.081596,0.041316,0.000384,0.001012,0.000229,0.001594,0.000657,0.000076,0.000962,0.000453,0.000667,0.004695,0.002957,0.001207,0.001184,sparrow
0.537986,0.002786,3.238877,0.560128,0.232669,2.959429,0.002130,0.848344,-36.014550,-3.782334,1.449422,0.130684,-0.750387,0.489198,0.072983,-0.390056,0.292692,0.029747,-0.225531,0.200341,0.002846,0.001988,0.001770,0.001590,0.001396,0.001447,0.001412,0.001465,0.001616,0.001541,0.002420,0.002525,0.002255,0.001244,0.020928,0.003416,0.073484,0.013568,0.008387,0.125204,0.000541,0.031514,1.233663,0.703680,0.253292,0.164029,0.205763,0.140972,0.086728,0.108879,0.085690,0.073982,0.081612,0.075331,0.067811,0.000889,0.000937,0.000852,0.000780,0.000898,0.000858,0.000890,0.000999,0.000777,0.001184,0.001409,0.001095,0.000393,sparrow
0.536602,0.004849,3.188786,0.555161,0.225273,2.830684,0.002858,0.826745,-37.267350,-3.521231,1.427449,0.028662,-0.613694,0.406274,0.094037,-0.377334,0.293156,0.008694,-0.202148,0.181109,-0.004430,0.001993,0.001623,0.001392,0.001229,0.001238,0.001424,0.001311,0.001444,0.001758,0.002308,0.002610,0.002291,0.001275,0.024186,0.006320,0.129115,0.018994,0.014144,0.224182,0.000999,0.049888,1.635948,0.718033,0.262832,0.192696,0.264747,0.191883,0.103478,0.112820,0.094867,0.078949,0.088240,0.071447,0.060996,0.001125,0.000806,0.000708,0.000689,0.000706,0.000805,0.000811,0.000913,0.000883,0.001178,0.001508,0.001154,0.000404,sparrow
0.529142,0.008652,3.111601,0.549169,0.212796,2.643093,0.003203,0.794129,-38.293105,-3.557621,1.487011,-0.081968,-0.459936,0.307491,0.101731,-0.348762,0.259408,0.004438,-0.163083,0.155669,0.006124,0.002613,0.002414,0.001633,0.001243,0.001189,0.001085,0.001169,0.001395,0.001379,0.002115,0.002137,0.002229,0.001332,0.017870,0.009309,0.199283,0.014275,0.016957,0.234983,0.000884,0.045742,1.542989,0.638879,0.227455,0.221872,0.240249,0.167470,0.095428,0.121048,0.100941,0.083411,0.079601,0.069852,0.060566,0.001339,0.001095,0.000798,0.000708,0.000747,0.000693,0.000676,0.000737,0.000686,0.001104,0.001042,0.001146,0.000353,sparrow
0.528806,0.005402,3.117625,0.547389,0.219236,2.683401,0.003133,0.803008,-38.072536,-3.600068,1.430345,-0.011186,-0.550057,0.372337,0.111772,-0.376715,0.287995,-0.038569,-0.179451,0.149943,0.002415,0.002120,0.001482,0.001469,0.001256,0.000890,0.001025,0.001376,0.001184,0.001717,0.002039,0.003458,0.002644,0.001425,0.025284,0.007925,0.196152,0.021547,0.018459,0.321563,0.001159,0.066113,1.946145,0.719104,0.195003,0.236499,0.282584,0.210714,0.097569,0.094550,0.084831,0.071200,0.106653,0.076824,0.063243,0.000902,0.000788,0.000762,0.000911,0.000422,0.000644,0.000833,0.000640,0.000938,0.001097,0.001837,0.001348,0.000488,sparrow
0.478411,0.012006,3.022660,0.510543,0.157818,1.787206,0.005505,0.610139,-34.321026,-2.976704,1.685874,-0.771292,0.183948,-0.012987,0.124875,-0.275225,0.326748,-0.201271,0.050460,0.064573,-0.049850,0.001723,0.002082,0.001320,0.000624,0.001004,0.000604,0.001182,0.000878,0.001026,0.001752,0.002091,0.003482,0.001952,0.028100,0.010911,0.176031,0.019546,0.014485,0.365920,0.001978,0.058251,1.448774,0.654463,0.261689,0.178329,0.256124,0.208470,0.105059,0.096976,0.104173,0.065257,0.086262,0.095788,0.080322,0.001206,0.001589,0.001054,0.000485,0.000610,0.000584,0.000943,0.000596,0.001113,0.001568,0.001590,0.002498,0.000930,sparrow
0.087922,0.175013,2.892050,0.178323,0.204168,0.249059,0.010093,0.081250,-24.170531,2.163837,-1.009474,-1.188644,-0.341044,0.485334,0.610619,0.209251,-0.294370,-0.218115,-0.064889,0.099778,0.090637,0.001310,0.000911,0.034296,0.103487,0.006635,0.005493,0.054567,0.024744,0.001355,0.000962,0.004473,0.000789,0.046817,0.021938,0.094787,0.296648,0.022747,0.010011,0.210078,0.006262,0.018175,0.996286,0.339402,0.394182,0.269693,0.223960,0.146156,0.073460,0.163697,0.083010,0.082490,0.097948,0.061562,0.091223,0.000765,0.000804,0.030381,0.029076,0.006058,0.003225,0.024451,0.025202,0.000908,0.000572,0.005727,0.000521,0.007225,cuckoo
0.167579,0.079844,3.036142,0.274134,0.245372,1.169970,0.015006,0.253646,-25.016474,0.375717,-1.783512,-0.851312,-0.359163,0.207773,-0.056896,-0.188220,-0.324173,0.102230,0.223085,0.097071,-0.111398,0.002490,0.003498,0.003230,0.002681,0.003517,0.016081,0.021243,0.009442,0.004233,0.018611,0.003450,0.003458,0.012339,0.057469,0.083624,0.304585,0.047099,0.012185,0.760412,0.009511,0.146340,1.064858,0.703794,0.260914,0.218510,0.315294,0.370083,0.286368,0.202214,0.198676,0.139982,0.113223,0.103397,0.089403,0.001950,0.002784,0.003161,0.001450,0.001948,0.016978,0.014441,0.006127,0.002758,0.014897,0.002003,0.002707,0.009775,cuckoo
